,0,0,0,0,0,0,0,0,Wed,10:45:06,245,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:05,230,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:05,1338,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:05,303,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:04,2288,lyon
💪,1,1,0,0,0,0,0,0,Wed,10:45:03,328,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:03,768,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:03,439,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:03,835,lyon
😏,1,1,0,0,0,0,0,0,Wed,10:45:02,261,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:02,187,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:45:02,781,lyon
⭐️,1,0,1,0,0,0,0,0,Wed,10:45:00,404,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:00,217,lyon
,0,0,0,0,0,0,0,0,Wed,10:45:00,93,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:57,323,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:56,407,lyon
😊,1,1,0,0,0,0,0,0,Wed,10:44:54,197,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:54,698,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:54,198,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:52,186,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:52,253,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:51,190,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:51,404,lyon
🏼👊⚡️,3,1,1,0,0,0,0,0,Wed,10:44:51,79,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:50,1598,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:50,1863,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:50,80,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:49,245,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:48,110,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:48,393,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:48,126,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:47,177,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:46,57,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:46,501,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:44,188,lyon
😹,1,1,0,0,0,0,0,0,Wed,10:44:44,167,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:43,835,lyon
😱,1,1,0,0,0,0,0,0,Wed,10:44:43,123,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:43,1840,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:43,109,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:42,163,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:44:42,168,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:41,307,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:41,309,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:41,62,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:40,294,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:40,2329,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:40,294,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:39,434,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:39,47,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:38,105,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:36,110,lyon
🙄,1,1,0,0,0,0,0,0,Wed,10:44:36,197,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:35,147,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:35,492,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:35,154,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:34,574,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:34,1978,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:33,486,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:32,163,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:31,585,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:31,7386,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:31,250,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:31,163,lyon
🏼👊⚡️,3,1,1,0,0,0,0,0,Wed,10:44:30,455,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:29,499,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:27,152,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:27,261,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:27,221,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:26,46,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:25,333,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:24,4067,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:24,89,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:44:22,441,lyon
😸,1,1,0,0,0,0,0,0,Wed,10:44:22,58,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:21,486,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:21,30,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:21,447,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:20,909,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:19,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:18,922,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:18,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:17,204,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:17,333,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:17,253,lyon
🎉,1,0,0,0,0,0,1,0,Wed,10:44:17,732,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:16,196,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:16,504,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:15,1965,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:44:15,145,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:15,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:15,163,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:15,725,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:14,163,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:14,575,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:14,835,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:13,645,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:13,167,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:13,647,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:13,122,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:10,486,lyon
🏻👍,2,1,0,0,0,0,0,0,Wed,10:44:10,182,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:08,314,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:08,1162,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:07,609,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:07,390,lyon
😒,1,1,0,0,0,0,0,0,Wed,10:44:06,422,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:06,209,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:05,152,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:04,338,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:04,45,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:04,474,lyon
🙄,1,1,0,0,0,0,0,0,Wed,10:44:03,167,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:03,380,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:03,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:02,182,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:02,193,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:01,201,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:01,432,lyon
🎉,1,0,0,0,0,0,1,0,Wed,10:44:01,476,lyon
☺️,1,1,0,0,0,0,0,0,Wed,10:44:00,641,lyon
,0,0,0,0,0,0,0,0,Wed,10:44:00,922,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:59,506,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:58,208,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:57,137,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:56,503,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:55,196,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:54,409,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:54,135,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:54,130,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:53,307,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:52,976,lyon
,0,0,0,0,0,0,0,0,Wed,10:43:50,2748,lyon
